Ride_ID,Trip_Distance_km,Est_Duration_min,Time_of_Day,Traffic_Level,Weather_Condition,Demand_Level,Vehicle_Type,Pickup_Location_Type,Dropoff_Location_Type,Is_Holiday,Passenger_Count,Booking_Lead_Time_min,Route_Complexity_Score,Nearby_Major_Event,Toll_Fees,Surge_Multiplier,Fuel_Price_Index,Final_Ride_Price
RIDE_001196,7.2,40.7,22:48,High,Clear,Low,Accessible,Transport_Hub,Transport_Hub,False,1,28,7,False,0.0,1.0,0.896,31.49
RIDE_001197,7.46,35.5,06:16,High,Clear,High,Economy,Suburb,Suburb,False,1,8,7,False,2.72,1.57,1.243,68.62
RIDE_001198,3.7,21.5,07:43,High,Clear,High,Economy,Suburb,City_Center,False,2,0,7,False,2.73,2.35,1.242,65.76
RIDE_001199,5.3,26.5,05:27,High,Rain,Normal,Economy,Suburb,Airport,True,3,23,4,True,0.0,1.74,1.189,51.1
RIDE_001200,6.95,40.3,04:32,High,Clear,Low,Economy,Transport_Hub,City_Center,False,1,13,8,False,0.0,1.0,1.099,37.45
RIDE_001201,4.74,17.0,14:48,Low,Clear,Normal,SUV,Airport,Transport_Hub,False,1,9,4,False,3.31,1.04,1.046,33.64
RIDE_001202,4.64,18.1,00:30,Medium,Rain,Normal,Economy,Suburb,City_Center,False,4,39,6,False,0.0,1.49,1.206,35.06
RIDE_001203,6.12,35.1,07:12,High,Rain,High,Premium,Airport,Airport,False,1,15,5,False,3.78,2.59,1.002,110.32
RIDE_001204,4.05,22.8,09:03,High,Clear,Normal,Economy,Airport,Transport_Hub,False,4,6,1,False,6.57,1.24,1.031,41.61
RIDE_001205,4.41,26.3,08:04,High,Clear,High,SUV,City_Center,Airport,False,2,11,10,False,0.0,1.79,1.164,55.77
RIDE_001206,13.14,68.4,21:21,High,Rain,Normal,Accessible,City_Center,Transport_Hub,False,2,9,9,True,2.16,1.87,1.244,139.74
RIDE_001207,4.86,25.9,19:48,High,Clear,High,Premium,City_Center,City_Center,False,1,38,10,True,0.0,2.77,1.127,85.04
RIDE_001208,2.4,12.3,17:00,High,Rain,High,Economy,City_Center,City_Center,False,1,15,10,False,0.0,2.12,1.061,29.8
RIDE_001209,2.86,16.6,03:24,High,Snow,Normal,Economy,Suburb,Airport,False,1,27,3,False,0.0,1.6,1.089,28.04
RIDE_001210,5.08,13.7,01:00,Low,Clear,High,Economy,Airport,Suburb,False,2,6,2,True,5.65,2.2,1.249,78.64
RIDE_001211,4.67,19.6,22:31,Medium,Clear,Low,Premium,City_Center,Airport,False,1,5,8,False,0.0,1.0,1.006,23.95
RIDE_001212,11.07,54.7,05:20,High,Rain,High,Premium,Suburb,Airport,False,1,40,4,True,2.18,3.0,0.906,144.42
RIDE_001213,6.72,29.8,10:23,Medium,Clear,High,Economy,Transport_Hub,City_Center,False,1,7,8,False,0.0,1.84,1.156,60.58
RIDE_001214,14.54,62.0,16:48,Medium,Clear,Low,Premium,Airport,Suburb,False,1,8,5,False,4.56,1.0,1.055,73.19
RIDE_001215,6.39,28.1,23:19,Medium,Rain,Low,Accessible,Airport,Airport,False,1,29,7,False,7.7,1.14,0.947,43.54
RIDE_001216,4.79,14.8,16:20,Low,Clear,High,Economy,Airport,Airport,False,4,20,5,False,7.74,1.6,1.228,60.56
RIDE_001217,8.65,24.7,22:02,Low,Fog,Low,Economy,Transport_Hub,Suburb,False,1,10,3,False,0.0,1.0,1.177,33.93
RIDE_001218,8.82,39.1,14:45,Medium,Rain,Normal,Premium,Suburb,Airport,False,1,8,1,False,0.0,1.49,0.915,54.23
RIDE_001219,8.52,46.4,06:38,High,Clear,Normal,Premium,Airport,Transport_Hub,False,2,52,2,False,7.32,1.12,1.231,76.24
RIDE_001220,5.49,19.4,06:13,Low,Clear,High,SUV,City_Center,Transport_Hub,False,4,32,8,False,0.0,1.68,1.092,45.74
RIDE_001221,5.34,19.6,14:37,Medium,Clear,Normal,Premium,Suburb,Airport,False,2,35,4,False,0.0,1.29,0.865,27.68
RIDE_001222,10.5,51.5,09:00,High,Fog,Normal,Premium,City_Center,City_Center,False,2,8,6,False,4.25,1.42,1.04,77.9
RIDE_001223,2.11,8.1,16:29,Medium,Fog,Low,SUV,City_Center,Transport_Hub,False,2,18,7,False,0.0,1.0,0.915,13.01
RIDE_001224,4.56,23.6,06:59,High,Rain,Normal,Premium,City_Center,City_Center,False,1,3,9,False,0.0,1.83,0.914,42.89
RIDE_001225,8.96,31.2,13:29,Low,Clear,Normal,Economy,City_Center,City_Center,False,2,46,9,False,1.31,1.31,1.029,45.63
RIDE_001226,6.27,30.7,06:22,High,Rain,High,SUV,Suburb,Airport,False,3,24,4,True,0.0,2.8,1.209,107.5
RIDE_001227,9.79,58.5,04:12,High,Rain,Low,Economy,City_Center,Suburb,False,3,5,9,False,2.76,1.29,1.161,75.18
RIDE_001228,5.91,30.1,19:14,High,Clear,High,SUV,Airport,Airport,False,1,5,3,False,3.04,2.42,1.054,99.36
RIDE_001229,6.62,39.4,17:26,High,Rain,High,Economy,City_Center,City_Center,False,1,14,10,False,0.0,2.05,0.868,58.95
RIDE_001230,5.4,16.4,01:38,Low,Clear,High,Economy,City_Center,City_Center,False,1,11,10,True,0.0,2.79,0.869,48.01
RIDE_001231,5.86,29.4,19:25,High,Clear,Normal,Premium,Suburb,Transport_Hub,False,4,1,2,False,1.53,1.13,0.942,34.08
RIDE_001232,4.13,11.5,16:24,Low,Clear,High,Economy,Suburb,City_Center,True,1,9,10,False,0.0,2.28,0.979,34.48
RIDE_001233,7.48,28.3,03:56,Medium,Snow,Low,Premium,Suburb,Transport_Hub,False,1,14,7,False,1.04,1.21,0.897,36.26
RIDE_001234,2.32,10.2,13:04,Medium,Clear,Normal,SUV,Suburb,Transport_Hub,False,2,21,2,False,0.0,1.24,1.105,21.35
RIDE_001235,3.51,15.8,16:02,Medium,Clear,High,Premium,Airport,Suburb,False,1,1,6,False,7.86,1.6,1.065,56.27
RIDE_001236,4.7,27.7,16:51,High,Rain,Normal,SUV,Suburb,Transport_Hub,False,2,5,1,False,0.0,1.54,1.043,44.81
RIDE_001237,8.88,38.9,02:45,Medium,Clear,Normal,Economy,Airport,Suburb,False,1,1,3,False,6.21,1.09,1.237,64.02
RIDE_001238,3.01,10.3,11:51,Low,Clear,Normal,Economy,City_Center,Suburb,False,2,1,10,False,1.02,1.22,1.111,19.23
RIDE_001239,3.37,15.6,00:43,High,Rain,Normal,Economy,City_Center,Suburb,True,4,26,10,False,0.0,1.42,1.118,25.96
RIDE_001240,5.97,20.2,04:21,Low,Clear,High,Economy,Transport_Hub,Suburb,False,3,1,5,True,0.0,2.14,0.903,43.59
RIDE_001241,4.95,21.9,13:09,Medium,Clear,Normal,Premium,Suburb,Transport_Hub,True,2,9,5,False,1.12,1.12,0.908,26.94
RIDE_001242,12.46,56.7,18:12,High,Clear,High,Accessible,Airport,Suburb,False,1,3,2,False,5.64,1.63,1.169,117.53
RIDE_001243,3.55,13.6,15:43,Medium,Snow,Normal,Economy,Airport,Airport,False,1,0,3,False,3.81,1.6,0.881,34.44
RIDE_001244,12.66,75.0,09:05,High,Clear,Normal,Economy,Transport_Hub,Airport,False,1,8,3,False,5.86,1.01,0.87,57.86
RIDE_001245,6.78,21.6,05:54,Low,Clear,Normal,Economy,Airport,Suburb,False,2,13,1,False,3.81,1.3,1.031,44.61
RIDE_001246,9.08,40.7,23:05,Medium,Clear,Normal,Premium,City_Center,Suburb,False,3,6,9,False,0.0,1.49,1.082,66.05
RIDE_001247,4.02,14.6,14:50,Medium,Clear,High,Premium,Transport_Hub,City_Center,True,2,3,8,False,0.0,1.98,1.118,45.0
RIDE_001248,7.46,31.4,13:06,Medium,Clear,Normal,Accessible,Suburb,Transport_Hub,False,3,35,6,False,2.97,1.21,1.134,46.46
RIDE_001249,11.74,44.0,10:35,Medium,Clear,Normal,Economy,Suburb,Transport_Hub,False,2,16,4,False,6.43,1.07,0.978,51.84
RIDE_001250,8.05,39.0,07:29,High,Rain,High,Premium,City_Center,Suburb,False,1,7,8,False,0.0,2.7,0.921,95.92
RIDE_001251,3.3,17.7,17:44,High,Clear,High,Accessible,Transport_Hub,City_Center,True,3,3,6,False,0.0,1.95,1.113,38.63
RIDE_001252,2.62,15.0,07:24,High,Clear,Normal,Premium,Airport,Airport,False,1,9,6,False,2.07,1.46,1.189,44.27
RIDE_001253,3.33,18.5,03:58,High,Rain,Normal,Economy,City_Center,Transport_Hub,False,1,17,8,False,0.0,1.38,0.96,23.51
RIDE_001254,14.55,82.5,19:29,High,Rain,Normal,Premium,City_Center,Suburb,False,1,35,8,False,3.34,1.43,1.244,130.6
RIDE_001255,4.21,15.2,14:35,Medium,Clear,Low,Economy,City_Center,Transport_Hub,False,3,0,6,False,0.0,1.0,1.117,19.45
RIDE_001256,4.1,18.9,07:05,High,Clear,High,Economy,Suburb,Airport,False,1,0,2,False,0.0,1.56,1.206,35.93
RIDE_001257,9.26,31.0,04:24,Low,Clear,Low,Premium,City_Center,Airport,False,1,9,8,False,0.0,1.0,0.934,33.99
RIDE_001258,3.58,18.9,20:09,High,Clear,Normal,Premium,Suburb,Transport_Hub,False,3,2,6,False,0.0,1.37,1.049,31.36
RIDE_001259,6.66,35.7,04:04,High,Rain,Normal,Economy,City_Center,Airport,False,1,34,8,False,0.0,1.88,1.201,70.76
RIDE_001260,4.7,18.3,15:22,Medium,Clear,Low,Economy,City_Center,Airport,False,6,21,8,False,0.0,1.0,0.949,18.7
RIDE_001261,7.23,21.1,23:21,Low,Clear,High,Economy,Airport,Transport_Hub,True,3,58,4,False,6.24,1.85,0.884,59.1
RIDE_001262,2.8,12.1,13:02,Medium,Clear,Normal,Economy,Suburb,City_Center,False,1,0,7,False,0.0,1.31,1.039,18.71
RIDE_001263,10.07,48.2,21:28,High,Fog,Low,SUV,Airport,Suburb,False,3,60,4,False,5.16,1.0,1.191,67.13
RIDE_001264,5.71,31.5,08:41,High,Rain,High,Economy,City_Center,Suburb,False,2,7,10,True,0.0,3.0,1.133,94.54
RIDE_001265,4.36,17.4,03:05,Medium,Clear,Low,Economy,Suburb,City_Center,False,2,8,9,False,0.0,1.0,0.854,16.0
RIDE_001266,5.41,29.9,10:19,High,Rain,Normal,SUV,City_Center,Transport_Hub,False,2,0,10,False,0.0,1.52,1.038,47.44
RIDE_001267,6.42,31.7,09:04,High,Rain,High,Economy,City_Center,Airport,False,3,4,8,True,0.0,3.0,0.867,75.38
RIDE_001268,3.37,20.1,09:34,High,Clear,High,SUV,Suburb,Airport,False,2,2,6,False,0.0,1.6,0.923,32.64
RIDE_001269,10.78,57.5,09:20,High,Clear,High,Economy,City_Center,City_Center,False,1,5,7,False,7.93,1.86,1.117,117.07
RIDE_001270,4.73,26.5,12:07,High,Rain,High,Premium,Airport,Airport,False,2,13,2,False,5.09,3.0,1.095,122.97
RIDE_001271,7.01,38.4,07:13,High,Clear,High,Economy,Suburb,Transport_Hub,False,1,1,2,False,0.0,1.67,0.915,50.75
RIDE_001272,5.21,17.5,05:51,Low,Clear,Low,SUV,City_Center,Transport_Hub,False,1,17,6,False,0.0,1.0,1.089,25.66
RIDE_001273,9.3,32.0,14:11,Low,Clear,High,Economy,City_Center,City_Center,True,3,41,7,False,0.0,1.62,1.013,54.89
RIDE_001274,2.8,11.0,23:23,Medium,Clear,Normal,SUV,Suburb,Airport,False,1,3,5,False,0.0,1.45,0.95,23.0
RIDE_001275,5.14,23.8,18:17,High,Clear,Normal,Economy,Suburb,City_Center,False,2,3,7,False,0.0,1.3,1.137,34.16
RIDE_001276,8.45,36.2,20:08,Medium,Clear,High,Premium,Suburb,City_Center,False,1,46,8,True,0.0,2.95,1.151,128.26
RIDE_001277,4.88,18.5,21:52,Medium,Rain,High,Premium,City_Center,Transport_Hub,False,2,1,10,False,0.0,3.0,0.965,68.24
RIDE_001278,9.2,39.5,12:01,Medium,Snow,High,Economy,Airport,Suburb,False,1,3,2,False,4.02,3.0,1.079,149.13
RIDE_001279,10.2,51.2,08:40,High,Clear,Normal,Economy,City_Center,Airport,False,5,3,8,False,2.72,1.41,1.031,68.5
RIDE_001280,9.17,37.8,00:53,Medium,Rain,Low,Premium,Airport,City_Center,False,4,33,9,False,3.38,1.27,0.862,52.59
RIDE_001281,10.66,58.7,07:26,High,Clear,High,Economy,City_Center,Airport,False,3,15,9,True,6.02,2.4,0.963,126.79
RIDE_001282,6.65,30.0,05:53,High,Clear,High,Premium,Suburb,Transport_Hub,False,4,3,4,True,0.0,2.75,0.952,83.71
RIDE_001283,4.52,25.2,14:23,High,Rain,High,Economy,Airport,Airport,True,2,15,5,True,5.22,3.0,0.994,98.7
RIDE_001284,7.98,29.2,01:14,Medium,Clear,Low,SUV,City_Center,Suburb,False,1,2,10,False,2.01,1.0,1.186,42.2
RIDE_001285,9.61,56.1,09:22,High,Clear,High,SUV,Suburb,Airport,True,1,7,2,False,0.0,1.86,0.979,90.07
RIDE_001286,5.64,20.0,11:28,Low,Clear,Low,Economy,Suburb,Suburb,False,1,11,5,False,1.5,1.0,0.912,21.4
RIDE_001287,3.03,17.0,14:46,High,Rain,Normal,Economy,Suburb,Transport_Hub,False,1,59,3,False,0.0,1.45,0.893,21.42
RIDE_001288,4.93,23.9,01:36,High,Clear,High,Economy,City_Center,Transport_Hub,True,2,9,8,True,0.0,2.53,1.046,60.46
RIDE_001289,3.99,20.9,07:47,High,Clear,Normal,Economy,Suburb,Airport,False,1,77,1,False,0.0,1.28,0.87,22.2
RIDE_001290,7.88,29.7,11:24,Medium,Clear,High,Economy,City_Center,Suburb,False,5,30,8,False,3.38,2.45,0.857,70.44
RIDE_001291,9.64,56.6,02:04,High,Fog,Normal,Economy,City_Center,Transport_Hub,False,1,31,8,False,0.0,1.49,0.895,61.69
RIDE_001292,5.35,26.5,18:10,High,Snow,High,Premium,Suburb,Suburb,False,2,0,6,False,1.4,1.92,1.095,62.39
RIDE_001293,8.64,27.7,15:54,Low,Clear,High,Premium,Suburb,Airport,False,3,4,1,True,1.06,2.57,0.951,85.22
RIDE_001294,3.23,14.4,13:51,Medium,Clear,Normal,Premium,City_Center,Suburb,False,3,16,8,True,0.0,1.87,0.888,31.63
RIDE_001295,4.29,22.8,08:35,High,Clear,High,Economy,City_Center,Transport_Hub,False,3,16,8,True,2.67,3.0,1.238,89.15
RIDE_001296,6.65,21.1,23:25,Low,Clear,Normal,Economy,Suburb,Transport_Hub,False,3,2,4,False,0.0,1.32,0.912,28.92
RIDE_001297,5.68,34.1,23:12,High,Clear,Low,Premium,Airport,Airport,False,3,12,1,False,2.09,1.0,1.095,43.43
RIDE_001298,5.98,22.4,00:06,Medium,Clear,High,Economy,Airport,Suburb,True,1,25,7,False,7.95,1.61,1.187,69.98
RIDE_001299,8.54,35.8,22:39,Medium,Clear,Low,Economy,City_Center,Airport,False,1,9,6,False,0.0,1.0,1.145,39.17
RIDE_001300,5.99,26.8,03:42,Medium,Clear,Low,Premium,Airport,Transport_Hub,False,2,28,5,False,7.96,1.0,1.145,48.49
RIDE_001301,6.17,24.0,06:02,Medium,Rain,Normal,Premium,Suburb,City_Center,False,3,0,8,False,0.0,1.51,1.22,52.05
RIDE_001302,4.53,15.6,00:23,Low,Clear,Low,Premium,Suburb,Transport_Hub,False,1,44,3,False,0.0,1.0,1.129,24.38
RIDE_001303,4.69,21.4,09:14,High,Clear,High,Economy,City_Center,Transport_Hub,False,2,0,8,False,2.39,1.87,1.197,52.88
RIDE_001304,8.99,32.6,21:00,Medium,Clear,Normal,Premium,Suburb,Transport_Hub,False,4,18,5,False,3.21,1.22,0.882,43.04
RIDE_001305,4.8,16.5,14:17,Low,Fog,Low,Economy,City_Center,Transport_Hub,False,3,1,7,False,0.0,1.0,1.206,22.85
RIDE_001306,6.81,28.1,04:39,Medium,Clear,High,Economy,Suburb,Airport,False,2,12,7,True,1.29,3.0,1.134,98.85
RIDE_001307,7.65,45.9,19:34,High,Clear,High,Economy,Suburb,City_Center,False,1,44,9,False,0.0,1.68,1.01,64.35
RIDE_001308,5.77,16.7,21:25,Low,Clear,High,Premium,City_Center,Airport,False,1,1,9,False,0.0,2.3,1.077,59.46
RIDE_001309,3.94,20.4,04:31,High,Clear,Normal,SUV,Transport_Hub,City_Center,False,3,1,7,False,1.04,1.04,1.048,26.32
RIDE_001310,2.45,10.4,00:46,Medium,Clear,Low,Economy,Airport,City_Center,False,2,5,7,False,5.25,1.0,0.96,21.72
RIDE_001311,8.66,32.0,22:55,Medium,Clear,Normal,Economy,Transport_Hub,Airport,False,1,33,7,False,0.0,1.2,0.921,35.91
RIDE_001312,6.31,32.3,08:33,High,Clear,Normal,Economy,Suburb,Transport_Hub,False,2,45,7,True,0.0,1.36,1.031,40.82
RIDE_001313,6.19,24.9,21:47,Medium,Rain,Normal,Economy,Suburb,City_Center,False,4,18,6,False,0.0,1.5,1.206,45.65
RIDE_001314,5.16,21.0,16:43,Medium,Clear,Normal,Economy,Airport,Suburb,False,1,7,7,False,5.06,1.14,1.041,37.74
RIDE_001315,2.51,9.2,12:40,Medium,Clear,High,Premium,City_Center,Transport_Hub,False,2,27,8,False,0.0,1.7,1.194,31.19
RIDE_001316,10.19,60.6,05:05,High,Clear,High,Economy,Transport_Hub,Suburb,True,2,14,5,False,5.3,2.47,1.163,156.23
RIDE_001317,4.3,15.0,21:12,Low,Clear,Normal,Economy,Suburb,Transport_Hub,False,1,25,3,False,1.97,1.27,1.0,24.66
RIDE_001318,3.66,21.0,08:52,High,Clear,High,Economy,City_Center,Suburb,False,3,7,10,True,0.0,3.0,0.98,57.3
RIDE_001319,6.43,28.4,01:23,Medium,Clear,Normal,Economy,Suburb,Airport,False,2,29,2,True,0.0,1.61,0.997,43.89
RIDE_001320,15.06,55.6,21:58,Medium,Clear,Normal,Premium,Suburb,Airport,False,2,4,1,False,6.3,1.37,1.031,89.96
RIDE_001321,4.9,24.4,17:52,High,Rain,High,Economy,Suburb,Suburb,False,3,1,4,False,0.0,1.94,0.878,39.26
RIDE_001322,3.97,21.4,22:59,High,Rain,Normal,Premium,Suburb,Suburb,False,2,24,1,False,0.0,1.29,1.16,35.4
RIDE_001323,11.08,40.4,11:31,Medium,Clear,High,Economy,Suburb,Transport_Hub,False,2,6,3,False,2.48,2.33,0.979,97.63
RIDE_001324,9.19,45.9,02:20,High,Rain,Normal,Premium,Airport,Suburb,False,1,11,5,True,5.47,2.43,0.998,131.45
RIDE_001325,12.27,63.6,11:03,High,Rain,Normal,Premium,Airport,Airport,False,2,12,7,False,6.1,1.62,1.004,111.1
RIDE_001326,7.44,37.7,11:30,High,Rain,Normal,Premium,City_Center,Suburb,False,2,5,6,False,0.0,1.81,1.12,75.03
RIDE_001327,6.31,26.0,14:13,Medium,Clear,Low,Premium,Transport_Hub,Suburb,False,5,3,5,False,2.63,1.0,1.05,33.7
RIDE_001328,5.86,30.4,05:48,High,Clear,High,Economy,Suburb,City_Center,False,1,25,7,True,2.14,1.99,1.079,63.62
RIDE_001329,2.63,9.6,16:15,Medium,Fog,Normal,Economy,Suburb,Transport_Hub,False,1,0,7,False,0.0,1.18,1.028,14.85
RIDE_001330,4.44,25.2,09:22,High,Rain,High,Premium,City_Center,City_Center,False,1,31,6,False,2.32,2.23,1.063,67.75
RIDE_001331,10.12,50.8,07:05,High,Clear,High,Economy,Transport_Hub,Transport_Hub,False,2,15,6,False,2.24,2.11,1.21,118.26
RIDE_001332,3.15,14.5,04:28,High,Snow,Normal,Economy,Suburb,City_Center,False,1,15,7,False,1.7,1.77,1.095,33.29
RIDE_001333,2.2,9.1,10:47,Medium,Rain,Normal,SUV,City_Center,Airport,False,1,3,6,False,0.0,1.38,0.933,19.12
RIDE_001334,4.77,22.7,08:39,High,Fog,High,Economy,City_Center,City_Center,False,1,47,8,False,0.0,1.69,1.249,46.45
RIDE_001335,5.0,19.9,10:09,Medium,Fog,Normal,Premium,Suburb,Suburb,True,1,44,5,False,0.0,1.37,1.15,38.52
RIDE_001336,5.61,20.9,12:38,Medium,Clear,High,Economy,Transport_Hub,Transport_Hub,True,2,7,5,True,0.0,1.9,1.1,46.74
RIDE_001337,6.97,32.6,22:16,High,Clear,Normal,Economy,City_Center,Suburb,False,1,9,9,False,0.0,1.26,1.221,46.55
RIDE_001338,4.7,14.3,06:13,Low,Clear,High,Premium,City_Center,City_Center,False,2,0,8,False,0.0,1.8,0.939,35.83
RIDE_001339,7.34,40.1,17:56,High,Clear,Normal,Premium,Suburb,Suburb,False,1,9,6,False,0.0,1.27,0.877,42.39
RIDE_001340,2.9,16.2,22:46,High,Clear,Low,Premium,Airport,Airport,False,2,3,3,False,7.98,1.0,1.205,39.08
RIDE_001341,7.37,27.6,02:05,Medium,Rain,Low,Economy,City_Center,City_Center,False,1,89,10,False,0.0,1.12,1.208,38.36
RIDE_001342,2.07,10.9,07:02,High,Clear,High,Economy,City_Center,City_Center,False,1,3,8,False,0.0,2.33,0.917,25.76
RIDE_001343,4.78,26.2,16:42,High,Rain,Normal,Premium,Suburb,Transport_Hub,False,3,6,3,False,0.0,1.36,1.108,41.09
RIDE_001344,8.1,48.1,07:03,High,Rain,High,Accessible,Suburb,Transport_Hub,False,2,31,5,False,0.0,2.39,1.193,114.62
RIDE_001345,5.85,34.1,19:26,High,Clear,High,Economy,City_Center,City_Center,False,1,2,9,False,0.0,1.82,1.231,65.7
RIDE_001346,7.52,38.5,08:06,High,Clear,High,Economy,City_Center,Transport_Hub,False,1,6,6,False,0.0,1.9,0.958,61.94
RIDE_001347,6.4,29.1,02:43,High,Rain,Normal,SUV,Transport_Hub,Suburb,False,2,66,7,False,0.0,1.23,0.909,34.83
RIDE_001348,2.91,16.7,23:10,High,Rain,High,Economy,Airport,Transport_Hub,False,1,7,1,True,2.32,2.91,0.999,68.42
RIDE_001349,7.69,31.0,04:53,Medium,Clear,Low,Economy,Airport,City_Center,False,1,11,8,False,5.51,1.0,1.196,49.09
RIDE_001350,7.29,40.5,23:19,High,Clear,High,Accessible,Transport_Hub,Airport,False,1,2,2,True,0.0,2.19,0.946,72.89
RIDE_001351,3.7,14.1,14:34,Medium,Clear,High,Economy,Suburb,Airport,True,4,1,6,False,0.0,2.25,1.09,39.49
RIDE_001352,4.59,17.2,21:55,Medium,Clear,Normal,Economy,Transport_Hub,Transport_Hub,False,3,23,5,False,0.0,1.35,0.863,22.12
RIDE_001353,2.41,14.1,18:24,High,Clear,Normal,Economy,Suburb,Airport,False,2,12,5,False,0.0,1.43,1.037,21.01
RIDE_001354,10.45,57.1,08:58,High,Rain,Normal,SUV,Transport_Hub,Airport,True,2,31,6,True,3.63,1.58,1.211,104.96
RIDE_001355,9.04,49.0,06:14,High,Clear,High,Accessible,Suburb,Suburb,False,2,23,3,False,0.0,1.77,1.225,91.2
RIDE_001356,4.69,22.8,03:39,High,Rain,High,Economy,Suburb,Suburb,True,1,1,1,False,0.0,2.79,0.904,55.32
RIDE_001357,4.77,28.0,07:51,High,Snow,High,Economy,City_Center,City_Center,False,1,5,7,False,0.0,2.27,1.101,61.62
RIDE_001358,9.26,50.4,15:46,High,Rain,Normal,Economy,City_Center,Airport,False,3,18,9,False,0.0,1.61,1.194,81.87
RIDE_001359,4.77,18.2,10:53,Medium,Clear,Normal,Economy,City_Center,City_Center,True,3,17,6,False,0.0,1.02,0.909,18.32
RIDE_001360,6.08,28.0,21:48,High,Rain,High,Premium,City_Center,Suburb,False,3,47,9,True,3.41,3.0,0.992,99.79
RIDE_001361,2.95,14.8,19:27,High,Rain,High,SUV,Transport_Hub,Suburb,False,1,18,6,False,0.0,2.34,1.12,49.34
RIDE_001362,11.16,41.8,15:35,Medium,Clear,High,Economy,Suburb,Airport,True,2,5,2,False,7.92,1.91,1.124,105.32
RIDE_001363,4.35,19.2,23:10,Medium,Clear,Low,SUV,Suburb,Transport_Hub,False,3,5,2,False,3.26,1.0,1.242,32.77
RIDE_001364,4.94,15.1,13:15,Low,Clear,Normal,Economy,Suburb,Transport_Hub,False,2,3,5,True,0.0,1.56,1.038,29.89
RIDE_001365,6.93,39.8,09:21,High,Rain,Normal,SUV,City_Center,Suburb,False,2,10,6,False,0.0,1.37,1.035,52.88
RIDE_001366,6.4,35.0,01:29,High,Clear,Normal,Economy,City_Center,Airport,False,3,11,10,True,0.0,1.77,1.217,65.92
RIDE_001367,10.78,42.8,02:49,Medium,Snow,Normal,SUV,City_Center,Suburb,True,1,13,10,False,7.24,1.25,1.088,70.46
RIDE_001368,5.55,23.1,12:32,Medium,Rain,High,Economy,City_Center,Airport,False,2,32,7,False,0.0,2.63,1.11,68.24
RIDE_001369,5.46,28.2,12:12,High,Rain,Normal,Premium,Suburb,City_Center,False,2,14,7,False,0.0,1.73,0.987,50.01
RIDE_001370,4.96,21.3,14:24,Medium,Clear,High,SUV,City_Center,Airport,False,2,40,6,False,0.0,1.83,1.233,56.61
RIDE_001371,8.84,46.0,13:47,High,Snow,Normal,Premium,Suburb,Transport_Hub,False,3,8,7,False,1.59,1.19,1.174,62.66
RIDE_001372,5.55,21.9,20:41,Medium,Fog,High,Economy,Suburb,Suburb,False,1,11,2,True,0.0,2.19,1.058,52.77
RIDE_001373,6.41,21.8,03:16,Low,Clear,High,Economy,Transport_Hub,Transport_Hub,True,3,15,4,False,0.0,1.68,1.139,45.95
RIDE_001374,3.85,16.0,22:02,Medium,Clear,Low,SUV,City_Center,City_Center,False,1,17,10,False,0.0,1.0,1.056,21.94
RIDE_001375,8.71,45.2,22:02,High,Rain,Normal,Premium,City_Center,Airport,False,2,15,6,False,2.32,1.41,1.184,75.1
RIDE_001376,8.75,40.5,04:09,High,Clear,Low,Economy,Suburb,Suburb,False,4,26,6,False,0.0,1.0,0.954,35.18
RIDE_001377,4.71,25.4,08:59,High,Clear,High,Economy,City_Center,Transport_Hub,False,1,1,9,False,0.0,1.54,1.148,41.13
RIDE_001378,6.14,26.9,04:26,Medium,Clear,High,Premium,Suburb,City_Center,True,1,4,7,False,0.0,2.0,0.958,56.83
RIDE_001379,4.83,14.3,04:05,Low,Clear,Low,SUV,Transport_Hub,Transport_Hub,False,3,47,1,False,0.0,1.0,1.178,25.2
RIDE_001380,5.09,17.7,11:05,Low,Clear,Normal,Premium,Suburb,City_Center,True,1,0,8,False,0.0,1.1,0.992,25.63
RIDE_001381,4.31,24.9,09:56,High,Clear,Normal,Economy,Suburb,Transport_Hub,False,2,19,2,False,0.0,1.2,1.078,29.0
RIDE_001382,3.67,17.0,17:31,High,Rain,High,Economy,Suburb,Transport_Hub,False,2,6,6,False,0.0,2.44,0.904,38.61
RIDE_001383,6.86,41.0,23:05,High,Rain,Low,Economy,Airport,City_Center,False,2,0,6,False,3.44,1.25,0.957,51.12
RIDE_001384,2.87,13.6,07:29,High,Snow,High,Economy,Airport,Airport,False,2,2,3,False,2.23,2.16,0.872,41.13
RIDE_001385,4.29,13.1,03:47,Low,Clear,Normal,Premium,Transport_Hub,Airport,False,1,20,4,False,0.0,1.25,0.867,21.66
RIDE_001386,6.97,20.5,13:45,Low,Clear,High,SUV,Suburb,Airport,False,2,10,1,False,0.0,1.85,1.051,53.87
RIDE_001387,10.86,33.5,16:15,Low,Clear,Normal,Economy,Airport,Transport_Hub,False,4,1,1,False,7.8,1.03,0.938,47.67
RIDE_001388,4.21,23.2,09:54,High,Clear,High,Premium,Airport,City_Center,False,2,31,7,False,4.19,2.43,1.057,87.6
RIDE_001389,3.3,10.5,12:27,Low,Clear,Normal,Premium,Suburb,Transport_Hub,False,1,0,5,False,0.0,1.26,1.123,24.34
RIDE_001390,11.06,39.2,03:47,Low,Clear,High,Economy,Suburb,Airport,False,1,45,7,True,6.73,2.48,1.187,136.65
