Trip_Distance_km,Est_Duration_min,Traffic_Level,Demand_Level,Is_Holiday,Passenger_Count,Booking_Lead_Time_min,Route_Complexity_Score,Nearby_Major_Event,Toll_Fees,Surge_Multiplier,Fuel_Price_Index,Final_Ride_Price,Hour,Weather_Condition_Fog,Weather_Condition_Rain,Weather_Condition_Snow,Vehicle_Type_Economy,Vehicle_Type_Premium,Vehicle_Type_SUV,Pickup_Location_Type_City_Center,Pickup_Location_Type_Suburb,Pickup_Location_Type_Transport_Hub,Dropoff_Location_Type_City_Center,Dropoff_Location_Type_Suburb,Dropoff_Location_Type_Transport_Hub
3.37,20.1,2,2,0,2,2,6,0,0.0,1.6,0.923,32.64,9,False,False,False,False,False,True,False,True,False,False,False,False
10.78,57.5,2,2,0,1,5,7,0,7.93,1.86,1.117,117.07,9,False,False,False,True,False,False,True,False,False,True,False,False
4.73,26.5,2,2,0,2,13,2,0,5.09,3.0,1.095,122.97,12,False,True,False,False,True,False,False,False,False,False,False,False
7.01,38.4,2,2,0,1,1,2,0,0.0,1.67,0.915,50.75,7,False,False,False,True,False,False,False,True,False,False,False,True
5.21,17.5,0,0,0,1,17,6,0,0.0,1.0,1.089,25.66,5,False,False,False,False,False,True,True,False,False,False,False,True
9.3,32.0,0,2,1,3,41,7,0,0.0,1.62,1.013,54.89,14,False,False,False,True,False,False,True,False,False,True,False,False
2.8,11.0,1,1,0,1,3,5,0,0.0,1.45,0.95,23.0,23,False,False,False,False,False,True,False,True,False,False,False,False
5.14,23.8,2,1,0,2,3,7,0,0.0,1.3,1.137,34.16,18,False,False,False,True,False,False,False,True,False,True,False,False
8.45,36.2,1,2,0,1,46,8,1,0.0,2.95,1.151,128.26,20,False,False,False,False,True,False,False,True,False,True,False,False
4.88,18.5,1,2,0,2,1,10,0,0.0,3.0,0.965,68.24,21,False,True,False,False,True,False,True,False,False,False,False,True
9.2,39.5,1,2,0,1,3,2,0,4.02,3.0,1.079,133.71375,12,False,False,True,True,False,False,False,False,False,False,True,False
10.2,51.2,2,1,0,5,3,8,0,2.72,1.41,1.031,68.5,8,False,False,False,True,False,False,True,False,False,False,False,False
9.17,37.8,1,0,0,4,33,9,0,3.38,1.27,0.862,52.59,0,False,True,False,False,True,False,False,False,False,True,False,False
10.66,58.7,2,2,0,3,15,9,1,6.02,2.4,0.963,126.79,7,False,False,False,True,False,False,True,False,False,False,False,False
6.65,30.0,2,2,0,4,3,4,1,0.0,2.75,0.952,83.71,5,False,False,False,False,True,False,False,True,False,False,False,True
4.52,25.2,2,2,1,2,15,5,1,5.22,3.0,0.994,98.7,14,False,True,False,True,False,False,False,False,False,False,False,False
7.98,29.2,1,0,0,1,2,10,0,2.01,1.0,1.186,42.2,1,False,False,False,False,False,True,True,False,False,False,True,False
9.61,56.1,2,2,1,1,7,2,0,0.0,1.86,0.979,90.07,9,False,False,False,False,False,True,False,True,False,False,False,False
5.64,20.0,0,0,0,1,11,5,0,1.5,1.0,0.912,21.4,11,False,False,False,True,False,False,False,True,False,False,True,False
3.03,17.0,2,1,0,1,59,3,0,0.0,1.45,0.893,21.42,14,False,True,False,True,False,False,False,True,False,False,False,True
4.93,23.9,2,2,1,2,9,8,1,0.0,2.53,1.046,60.46,1,False,False,False,True,False,False,True,False,False,False,False,True
3.99,20.9,2,1,0,1,77,1,0,0.0,1.28,0.87,22.2,7,False,False,False,True,False,False,False,True,False,False,False,False
7.88,29.7,1,2,0,5,30,8,0,3.38,2.45,0.857,70.44,11,False,False,False,True,False,False,True,False,False,False,True,False
9.64,56.6,2,1,0,1,31,8,0,0.0,1.49,0.895,61.69,2,True,False,False,True,False,False,True,False,False,False,False,True
5.35,26.5,2,2,0,2,0,6,0,1.4,1.92,1.095,62.39,18,False,False,True,False,True,False,False,True,False,False,True,False
8.64,27.7,0,2,0,3,4,1,1,1.06,2.57,0.951,85.22,15,False,False,False,False,True,False,False,True,False,False,False,False
3.23,14.4,1,1,0,3,16,8,1,0.0,1.87,0.888,31.63,13,False,False,False,False,True,False,True,False,False,False,True,False
4.29,22.8,2,2,0,3,16,8,1,2.67,3.0,1.238,89.15,8,False,False,False,True,False,False,True,False,False,False,False,True
6.65,21.1,0,1,0,3,2,4,0,0.0,1.32,0.912,28.92,23,False,False,False,True,False,False,False,True,False,False,False,True
5.68,34.1,2,0,0,3,12,1,0,2.09,1.0,1.095,43.43,23,False,False,False,False,True,False,False,False,False,False,False,False
5.98,22.4,1,2,1,1,25,7,0,7.95,1.61,1.187,69.98,0,False,False,False,True,False,False,False,False,False,False,True,False
8.54,35.8,1,0,0,1,9,6,0,0.0,1.0,1.145,39.17,22,False,False,False,True,False,False,True,False,False,False,False,False
5.99,26.8,1,0,0,2,28,5,0,7.96,1.0,1.145,48.49,3,False,False,False,False,True,False,False,False,False,False,False,True
6.17,24.0,1,1,0,3,0,8,0,0.0,1.51,1.22,52.05,6,False,True,False,False,True,False,False,True,False,True,False,False
4.53,15.6,0,0,0,1,44,3,0,0.0,1.0,1.129,24.38,0,False,False,False,False,True,False,False,True,False,False,False,True
4.69,21.4,2,2,0,2,0,8,0,2.39,1.87,1.197,52.88,9,False,False,False,True,False,False,True,False,False,False,False,True
8.99,32.6,1,1,0,4,18,5,0,3.21,1.22,0.882,43.04,21,False,False,False,False,True,False,False,True,False,False,False,True
4.8,16.5,0,0,0,3,1,7,0,0.0,1.0,1.206,22.85,14,True,False,False,True,False,False,True,False,False,False,False,True
6.81,28.1,1,2,0,2,12,7,1,1.29,3.0,1.134,98.85,4,False,False,False,True,False,False,False,True,False,False,False,False
7.65,45.9,2,2,0,1,44,9,0,0.0,1.68,1.01,64.35,19,False,False,False,True,False,False,False,True,False,True,False,False
5.77,16.7,0,2,0,1,1,9,0,0.0,2.3,1.077,59.46,21,False,False,False,False,True,False,True,False,False,False,False,False
3.94,20.4,2,1,0,3,1,7,0,1.04,1.04,1.048,26.32,4,False,False,False,False,False,True,False,False,True,True,False,False
2.45,10.4,1,0,0,2,5,7,0,5.25,1.0,0.96,21.72,0,False,False,False,True,False,False,False,False,False,True,False,False
8.66,32.0,1,1,0,1,33,7,0,0.0,1.2,0.921,35.91,22,False,False,False,True,False,False,False,False,True,False,False,False
6.31,32.3,2,1,0,2,45,7,1,0.0,1.36,1.031,40.82,8,False,False,False,True,False,False,False,True,False,False,False,True
6.19,24.9,1,1,0,4,18,6,0,0.0,1.5,1.206,45.65,21,False,True,False,True,False,False,False,True,False,True,False,False
5.16,21.0,1,1,0,1,7,7,0,5.06,1.14,1.041,37.74,16,False,False,False,True,False,False,False,False,False,False,True,False
2.51,9.2,1,2,0,2,27,8,0,0.0,1.7,1.194,31.19,12,False,False,False,False,True,False,True,False,False,False,False,True
10.19,60.6,2,2,1,2,14,5,0,5.3,2.47,1.163,133.71375,5,False,False,False,True,False,False,False,False,True,False,True,False
4.3,15.0,0,1,0,1,25,3,0,1.97,1.27,1.0,24.66,21,False,False,False,True,False,False,False,True,False,False,False,True
3.66,21.0,2,2,0,3,7,10,1,0.0,3.0,0.98,57.3,8,False,False,False,True,False,False,True,False,False,False,True,False
6.43,28.4,1,1,0,2,29,2,1,0.0,1.61,0.997,43.89,1,False,False,False,True,False,False,False,True,False,False,False,False
15.06,55.6,1,1,0,2,4,1,0,6.3,1.37,1.031,89.96,21,False,False,False,False,True,False,False,True,False,False,False,False
4.9,24.4,2,2,0,3,1,4,0,0.0,1.94,0.878,39.26,17,False,True,False,True,False,False,False,True,False,False,True,False
3.97,21.4,2,1,0,2,24,1,0,0.0,1.29,1.16,35.4,22,False,True,False,False,True,False,False,True,False,False,True,False
11.08,40.4,1,2,0,2,6,3,0,2.48,2.33,0.979,97.63,11,False,False,False,True,False,False,False,True,False,False,False,True
9.19,45.9,2,1,0,1,11,5,1,5.47,2.43,0.998,131.45,2,False,True,False,False,True,False,False,False,False,False,True,False
12.27,63.6,2,1,0,2,12,7,0,6.1,1.62,1.004,111.1,11,False,True,False,False,True,False,False,False,False,False,False,False
7.44,37.7,2,1,0,2,5,6,0,0.0,1.81,1.12,75.03,11,False,True,False,False,True,False,True,False,False,False,True,False
6.31,26.0,1,0,0,5,3,5,0,2.63,1.0,1.05,33.7,14,False,False,False,False,True,False,False,False,True,False,True,False
5.86,30.4,2,2,0,1,25,7,1,2.14,1.99,1.079,63.62,5,False,False,False,True,False,False,False,True,False,True,False,False
2.63,9.6,1,1,0,1,0,7,0,0.0,1.18,1.028,14.85,16,True,False,False,True,False,False,False,True,False,False,False,True
4.44,25.2,2,2,0,1,31,6,0,2.32,2.23,1.063,67.75,9,False,True,False,False,True,False,True,False,False,True,False,False
10.12,50.8,2,2,0,2,15,6,0,2.24,2.11,1.21,118.26,7,False,False,False,True,False,False,False,False,True,False,False,True
3.15,14.5,2,1,0,1,15,7,0,1.7,1.77,1.095,33.29,4,False,False,True,True,False,False,False,True,False,True,False,False
2.2,9.1,1,1,0,1,3,6,0,0.0,1.38,0.933,19.12,10,False,True,False,False,False,True,True,False,False,False,False,False
4.77,22.7,2,2,0,1,47,8,0,0.0,1.69,1.249,46.45,8,True,False,False,True,False,False,True,False,False,True,False,False
5.0,19.9,1,1,1,1,44,5,0,0.0,1.37,1.15,38.52,10,True,False,False,False,True,False,False,True,False,False,True,False
5.61,20.9,1,2,1,2,7,5,1,0.0,1.9,1.1,46.74,12,False,False,False,True,False,False,False,False,True,False,False,True
6.97,32.6,2,1,0,1,9,9,0,0.0,1.26,1.221,46.55,22,False,False,False,True,False,False,True,False,False,False,True,False
4.7,14.3,0,2,0,2,0,8,0,0.0,1.8,0.939,35.83,6,False,False,False,False,True,False,True,False,False,True,False,False
7.34,40.1,2,1,0,1,9,6,0,0.0,1.27,0.877,42.39,17,False,False,False,False,True,False,False,True,False,False,True,False
2.9,16.2,2,0,0,2,3,3,0,7.98,1.0,1.205,39.08,22,False,False,False,False,True,False,False,False,False,False,False,False
7.37,27.6,1,0,0,1,89,10,0,0.0,1.12,1.208,38.36,2,False,True,False,True,False,False,True,False,False,True,False,False
2.07,10.9,2,2,0,1,3,8,0,0.0,2.33,0.917,25.76,7,False,False,False,True,False,False,True,False,False,True,False,False
4.78,26.2,2,1,0,3,6,3,0,0.0,1.36,1.108,41.09,16,False,True,False,False,True,False,False,True,False,False,False,True
8.1,48.1,2,2,0,2,31,5,0,0.0,2.39,1.193,114.62,7,False,True,False,False,False,False,False,True,False,False,False,True
5.85,34.1,2,2,0,1,2,9,0,0.0,1.82,1.231,65.7,19,False,False,False,True,False,False,True,False,False,True,False,False
7.52,38.5,2,2,0,1,6,6,0,0.0,1.9,0.958,61.94,8,False,False,False,True,False,False,True,False,False,False,False,True
6.4,29.1,2,1,0,2,66,7,0,0.0,1.23,0.909,34.83,2,False,True,False,False,False,True,False,False,True,False,True,False
2.91,16.7,2,2,0,1,7,1,1,2.32,2.91,0.999,68.42,23,False,True,False,True,False,False,False,False,False,False,False,True
7.69,31.0,1,0,0,1,11,8,0,5.51,1.0,1.196,49.09,4,False,False,False,True,False,False,False,False,False,True,False,False
7.29,40.5,2,2,0,1,2,2,1,0.0,2.19,0.946,72.89,23,False,False,False,False,False,False,False,False,True,False,False,False
3.7,14.1,1,2,1,4,1,6,0,0.0,2.25,1.09,39.49,14,False,False,False,True,False,False,False,True,False,False,False,False
4.59,17.2,1,1,0,3,23,5,0,0.0,1.35,0.863,22.12,21,False,False,False,True,False,False,False,False,True,False,False,True
2.41,14.1,2,1,0,2,12,5,0,0.0,1.43,1.037,21.01,18,False,False,False,True,False,False,False,True,False,False,False,False
10.45,57.1,2,1,1,2,31,6,1,3.63,1.58,1.211,104.96,8,False,True,False,False,False,True,False,False,True,False,False,False
9.04,49.0,2,2,0,2,23,3,0,0.0,1.77,1.225,91.2,6,False,False,False,False,False,False,False,True,False,False,True,False
4.69,22.8,2,2,1,1,1,1,0,0.0,2.79,0.904,55.32,3,False,True,False,True,False,False,False,True,False,False,True,False
4.77,28.0,2,2,0,1,5,7,0,0.0,2.27,1.101,61.62,7,False,False,True,True,False,False,True,False,False,True,False,False
9.26,50.4,2,1,0,3,18,9,0,0.0,1.61,1.194,81.87,15,False,True,False,True,False,False,True,False,False,False,False,False
4.77,18.2,1,1,1,3,17,6,0,0.0,1.02,0.909,18.32,10,False,False,False,True,False,False,True,False,False,True,False,False
6.08,28.0,2,2,0,3,47,9,1,3.41,3.0,0.992,99.79,21,False,True,False,False,True,False,True,False,False,False,True,False
2.95,14.8,2,2,0,1,18,6,0,0.0,2.34,1.12,49.34,19,False,True,False,False,False,True,False,False,True,False,True,False
11.16,41.8,1,2,1,2,5,2,0,7.92,1.91,1.124,105.32,15,False,False,False,True,False,False,False,True,False,False,False,False
4.35,19.2,1,0,0,3,5,2,0,3.26,1.0,1.242,32.77,23,False,False,False,False,False,True,False,True,False,False,False,True
4.94,15.1,0,1,0,2,3,5,1,0.0,1.56,1.038,29.89,13,False,False,False,True,False,False,False,True,False,False,False,True
6.93,39.8,2,1,0,2,10,6,0,0.0,1.37,1.035,52.88,9,False,True,False,False,False,True,True,False,False,False,True,False
6.4,35.0,2,1,0,3,11,10,1,0.0,1.77,1.217,65.92,1,False,False,False,True,False,False,True,False,False,False,False,False
10.78,42.8,1,1,1,1,13,10,0,7.24,1.25,1.088,70.46,2,False,False,True,False,False,True,True,False,False,False,True,False
5.55,23.1,1,2,0,2,32,7,0,0.0,2.63,1.11,68.24,12,False,True,False,True,False,False,True,False,False,False,False,False
5.46,28.2,2,1,0,2,14,7,0,0.0,1.73,0.987,50.01,12,False,True,False,False,True,False,False,True,False,True,False,False
4.96,21.3,1,2,0,2,40,6,0,0.0,1.83,1.233,56.61,14,False,False,False,False,False,True,True,False,False,False,False,False
8.84,46.0,2,1,0,3,8,7,0,1.59,1.19,1.174,62.66,13,False,False,True,False,True,False,False,True,False,False,False,True
5.55,21.9,1,2,0,1,11,2,1,0.0,2.19,1.058,52.77,20,True,False,False,True,False,False,False,True,False,False,True,False
6.41,21.8,0,2,1,3,15,4,0,0.0,1.68,1.139,45.95,3,False,False,False,True,False,False,False,False,True,False,False,True
3.85,16.0,1,0,0,1,17,10,0,0.0,1.0,1.056,21.94,22,False,False,False,False,False,True,True,False,False,True,False,False
8.71,45.2,2,1,0,2,15,6,0,2.32,1.41,1.184,75.1,22,False,True,False,False,True,False,True,False,False,False,False,False
8.75,40.5,2,0,0,4,26,6,0,0.0,1.0,0.954,35.18,4,False,False,False,True,False,False,False,True,False,False,True,False
4.71,25.4,2,2,0,1,1,9,0,0.0,1.54,1.148,41.13,8,False,False,False,True,False,False,True,False,False,False,False,True
6.14,26.9,1,2,1,1,4,7,0,0.0,2.0,0.958,56.83,4,False,False,False,False,True,False,False,True,False,True,False,False
4.83,14.3,0,0,0,3,47,1,0,0.0,1.0,1.178,25.2,4,False,False,False,False,False,True,False,False,True,False,False,True
5.09,17.7,0,1,1,1,0,8,0,0.0,1.1,0.992,25.63,11,False,False,False,False,True,False,False,True,False,True,False,False
4.31,24.9,2,1,0,2,19,2,0,0.0,1.2,1.078,29.0,9,False,False,False,True,False,False,False,True,False,False,False,True
3.67,17.0,2,2,0,2,6,6,0,0.0,2.44,0.904,38.61,17,False,True,False,True,False,False,False,True,False,False,False,True
6.86,41.0,2,0,0,2,0,6,0,3.44,1.25,0.957,51.12,23,False,True,False,True,False,False,False,False,False,True,False,False
2.87,13.6,2,2,0,2,2,3,0,2.23,2.16,0.872,41.13,7,False,False,True,True,False,False,False,False,False,False,False,False
4.29,13.1,0,1,0,1,20,4,0,0.0,1.25,0.867,21.66,3,False,False,False,False,True,False,False,False,True,False,False,False
6.97,20.5,0,2,0,2,10,1,0,0.0,1.85,1.051,53.87,13,False,False,False,False,False,True,False,True,False,False,False,False
10.86,33.5,0,1,0,4,1,1,0,7.8,1.03,0.938,47.67,16,False,False,False,True,False,False,False,False,False,False,False,True
4.21,23.2,2,2,0,2,31,7,0,4.19,2.43,1.057,87.6,9,False,False,False,False,True,False,False,False,False,True,False,False
3.3,10.5,0,1,0,1,0,5,0,0.0,1.26,1.123,24.34,12,False,False,False,False,True,False,False,True,False,False,False,True
11.06,39.2,0,2,0,1,45,7,1,6.73,2.48,1.187,133.71375,3,False,False,False,True,False,False,False,True,False,False,False,False
3.84,23.0,2,1,0,2,4,10,0,7.03,1.27,0.939,43.28,9,False,False,False,False,True,False,False,False,False,True,False,False
4.48,24.1,2,1,0,2,33,10,0,0.0,1.25,1.211,39.01,7,False,False,False,False,False,True,True,False,False,False,False,False
3.38,15.0,1,2,1,2,37,3,0,0.0,2.42,1.009,47.79,15,False,False,False,False,True,False,False,True,False,False,False,False
5.59,29.9,2,2,0,4,7,7,0,0.0,2.54,0.895,61.0,14,False,False,True,True,False,False,True,False,False,False,True,False
5.35,31.2,2,1,0,3,0,1,0,0.0,1.02,1.064,29.44,8,False,False,False,True,False,False,False,True,False,False,False,True
11.36,55.6,2,1,0,1,47,1,0,6.94,1.44,0.86,72.79,13,False,False,True,False,False,True,False,True,False,False,True,False
6.67,35.8,2,2,0,2,19,7,0,3.18,2.27,1.12,87.93,18,False,False,True,True,False,False,True,False,False,False,False,True
4.03,19.9,2,0,0,3,10,6,0,0.0,1.0,0.854,17.08,0,False,False,False,False,False,False,True,False,False,False,False,False
11.98,65.4,2,2,0,2,16,2,0,6.53,2.56,1.228,133.71375,8,False,True,False,True,False,False,False,False,False,False,False,True
10.09,43.3,1,1,0,3,27,4,0,5.81,1.07,1.006,49.62,15,False,False,False,True,False,False,False,True,False,False,False,False
4.62,17.0,1,1,0,1,6,9,0,0.0,1.08,0.992,20.28,10,False,False,False,True,False,False,True,False,False,False,False,False
2.59,8.8,0,0,0,2,5,7,0,0.0,1.0,1.235,14.55,4,False,False,False,True,False,False,True,False,False,False,True,False
7.37,38.8,2,1,0,1,4,6,0,3.31,1.11,0.854,38.64,19,False,False,False,False,True,False,True,False,False,True,False,False
8.43,47.5,2,2,0,1,20,7,0,0.0,2.81,0.904,101.34,7,False,True,False,True,False,False,False,True,False,False,True,False
5.9,28.2,2,2,0,3,2,6,0,1.19,1.55,0.882,37.79,17,False,False,False,True,False,False,True,False,False,False,True,False
5.96,35.2,2,2,0,1,16,8,0,0.0,1.67,0.971,48.71,18,False,False,False,True,False,False,True,False,False,False,False,False
4.44,20.5,2,2,1,1,12,7,0,6.28,2.15,1.002,68.27,2,False,True,False,True,False,False,False,False,False,False,True,False
9.17,31.7,0,1,1,5,24,9,0,0.0,1.2,1.202,47.75,1,False,False,False,True,False,False,False,True,False,True,False,False
4.16,20.9,2,2,0,1,8,2,1,0.0,2.85,1.208,81.56,17,False,False,False,False,True,False,False,False,True,False,False,True
17.32,83.6,2,1,0,1,6,10,0,5.62,1.55,1.077,133.71375,21,False,True,False,False,False,True,True,False,False,False,False,False
7.03,34.7,2,2,1,1,6,2,0,0.0,2.43,0.962,81.57,18,False,True,False,False,True,False,False,True,False,False,False,False
4.34,13.2,0,2,0,5,12,3,0,0.0,1.87,0.919,28.54,20,False,False,False,True,False,False,False,False,True,False,False,False
4.08,17.6,1,2,0,2,1,7,1,0.0,2.9,0.928,58.99,10,False,False,True,False,True,False,True,False,False,False,False,True
3.3,17.7,2,2,1,2,3,8,0,0.0,2.19,1.031,39.06,19,False,False,False,True,False,False,True,False,False,False,True,False
10.7,34.0,0,1,0,1,2,10,0,3.65,1.15,1.148,57.69,11,False,False,False,False,True,False,True,False,False,False,True,False
5.47,20.6,1,1,0,1,5,6,0,2.19,1.56,1.204,46.38,15,False,True,False,False,False,False,False,True,False,False,True,False
11.9,54.1,2,0,0,2,10,5,0,3.59,1.14,1.04,61.64,2,False,True,False,True,False,False,False,True,False,False,False,False
8.68,25.8,0,1,0,1,5,8,0,3.34,1.49,0.92,44.91,1,False,False,False,True,False,False,True,False,False,False,False,True
5.19,23.2,1,1,0,1,0,2,0,0.0,1.5,0.89,31.22,5,False,False,False,False,False,False,False,True,False,False,True,False
6.06,23.5,1,0,0,2,0,8,0,0.0,1.23,0.871,26.08,5,False,False,True,True,False,False,True,False,False,False,False,True
6.57,30.4,2,0,0,3,20,9,0,0.0,1.16,1.04,34.45,11,False,False,True,True,False,False,False,False,True,True,False,False
14.16,40.7,0,0,0,2,7,6,0,4.66,1.0,1.067,53.08,1,False,False,False,True,False,False,False,True,False,False,False,True
5.49,24.9,2,1,0,1,2,7,0,7.64,1.71,1.031,64.92,18,False,False,True,True,False,False,False,False,False,False,False,True
5.91,19.6,0,0,0,3,5,7,0,3.12,1.0,1.037,26.22,3,False,False,False,True,False,False,True,False,False,True,False,False
6.64,36.7,2,2,0,1,28,3,0,2.34,2.23,0.852,64.88,19,False,False,False,True,False,False,False,True,False,False,False,True
3.59,14.1,1,0,0,3,19,5,0,0.0,1.0,0.91,14.5,2,True,False,False,True,False,False,False,False,True,False,True,False
5.17,20.7,1,2,0,3,3,6,0,0.0,1.5,0.945,35.59,13,True,False,False,False,False,True,False,True,False,False,False,False
4.74,24.6,2,0,0,2,2,7,0,0.0,1.17,1.094,33.8,4,False,True,False,False,True,False,True,False,False,False,True,False
6.46,30.8,2,2,0,1,37,7,0,0.0,2.11,1.087,73.6,20,False,True,False,False,False,True,False,True,False,True,False,False
10.64,51.2,2,2,0,3,0,3,0,4.98,2.33,1.12,130.58,17,False,True,False,True,False,False,False,True,False,False,False,True
5.34,16.8,0,1,0,2,6,2,0,7.08,1.31,0.946,40.26,20,False,False,False,False,False,False,False,False,False,False,True,False
3.67,17.8,2,1,0,2,32,7,0,0.0,1.43,1.008,25.81,8,False,False,False,True,False,False,False,True,False,False,False,True
11.34,60.4,2,2,1,3,5,7,0,6.52,2.12,1.12,133.71375,9,False,True,False,True,False,False,True,False,False,False,False,False
4.45,25.7,2,1,0,3,13,5,0,0.0,1.24,1.067,30.46,18,False,False,False,True,False,False,False,False,True,False,True,False
5.83,30.5,2,1,0,1,34,8,0,0.0,1.4,1.082,41.65,8,False,False,False,True,False,False,True,False,False,False,True,False
7.86,30.8,1,1,0,2,10,4,0,0.0,1.15,0.947,33.42,10,False,False,False,True,False,False,False,True,False,False,True,False
6.29,31.2,2,1,0,3,0,7,0,5.56,1.21,0.953,45.08,8,False,False,False,True,False,False,False,False,False,False,False,False
9.48,52.7,2,0,0,2,96,4,0,0.0,1.12,1.104,58.82,23,False,True,False,False,False,True,False,False,True,False,True,False
